         3339922 function calls (3289371 primitive calls) in 34.692 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:1638(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1649(EmptyProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1662(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1669(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:167(c_ushort)
        6    0.000    0.000    0.000    0.000 __init__.py:1675(getEffectiveLevel)
     1419    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
        1    0.000    0.000    0.000    0.000 __init__.py:169(MergeError)
        1    0.000    0.000    0.000    0.000 __init__.py:1696(MemoizedZipManifests)
        1    0.000    0.000    0.004    0.004 __init__.py:17(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:17(_deprecation_notice)
        1    0.000    0.000    0.000    0.000 __init__.py:171(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:1716(ZipProvider)
       22    0.000    0.000    0.001    0.000 __init__.py:172(flex_method_SERIES)
        1    0.000    0.000    0.000    0.000 __init__.py:174(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:1743(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1749(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:175(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:176(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1760(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:177(AccessorRegistrationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:181(LegacyVersion)
        1    0.000    0.000    0.000    0.000 __init__.py:183(AbstractMethodError)
        1    0.000    0.000    0.000    0.000 __init__.py:184(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:184(c_int)
        1    0.000    0.000    0.000    0.000 __init__.py:188(c_uint)
        1    0.000    0.000    0.000    0.000 __init__.py:1892(FileMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:19(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:192(c_float)
       57    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:1933(PathMetadata)
      282    0.000    0.000    0.000    0.000 __init__.py:1953(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1958(EggMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:196(c_double)
        4    0.000    0.000    0.000    0.000 __init__.py:1976(register_finder)
       16    0.000    0.000    0.000    0.000 __init__.py:1986(find_distributions)
        5    0.000    0.000    0.043    0.009 __init__.py:2(<module>)
        2    0.003    0.001    0.107    0.053 __init__.py:20(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:200(c_longdouble)
        2    0.000    0.000    0.000    0.000 __init__.py:2023(find_nothing)
       14    0.000    0.000    0.028    0.002 __init__.py:2030(_by_version_descending)
       53    0.000    0.000    0.001    0.000 __init__.py:2034(getLogger)
     1424    0.001    0.000    0.017    0.000 __init__.py:2045(try_parse)
        1    0.000    0.000    0.000    0.000 __init__.py:205(NumbaUtilError)
      282    0.000    0.000    0.019    0.000 __init__.py:2054(_by_version)
      282    0.000    0.000    0.017    0.000 __init__.py:2060(<listcomp>)
      296    0.001    0.000    0.054    0.000 __init__.py:2065(find_on_path)
        1    0.000    0.000    0.000    0.000 __init__.py:207(__enter__)
     1210    0.000    0.000    0.003    0.000 __init__.py:2077(<genexpr>)
      296    0.001    0.000    0.006    0.000 __init__.py:2085(<genexpr>)
        1    0.000    0.000    0.021    0.021 __init__.py:209(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 __init__.py:210(__exit__)
     1478    0.001    0.000    0.005    0.000 __init__.py:2100(dist_factory)
        1    0.000    0.000    0.000    0.000 __init__.py:211(DuplicateLabelError)
        1    0.000    0.000    0.000    0.000 __init__.py:2120(NoDists)
      914    0.000    0.000    0.000    0.000 __init__.py:2128(__bool__)
        1    0.000    0.000    0.000    0.000 __init__.py:213(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:213(UTC)
       14    0.000    0.000    0.001    0.000 __init__.py:2135(safe_listdir)
        1    0.000    0.000    0.000    0.000 __init__.py:214(insert_shim)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
      564    0.001    0.000    0.021    0.000 __init__.py:2151(distributions_from_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:2162(NullHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:2178(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:218(<listcomp>)
       68    0.000    0.000    0.000    0.000 __init__.py:218(_acquireLock)
        1    0.000    0.000    0.000    0.000 __init__.py:218(remove_shim)
        1    0.000    0.000    0.000    0.000 __init__.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:22(NullFrequencyError)
        1    0.000    0.000    0.000    0.000 __init__.py:22(NullHandler)
        4    0.000    0.000    0.000    0.000 __init__.py:2200(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 __init__.py:221(c_ubyte)
      104    0.000    0.000    0.005    0.000 __init__.py:2218(_handle_ns)
        1    0.000    0.000    0.000    0.000 __init__.py:225(<listcomp>)
       68    0.000    0.000    0.000    0.000 __init__.py:227(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:228(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:2289(declare_namespace)
        2    0.000    0.000    0.000    0.000 __init__.py:229(Splitter)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:232(InvalidIndexError)
      139    0.000    0.000    0.005    0.000 __init__.py:2323(fixup_namespace_packages)
        1    0.000    0.000    0.000    0.000 __init__.py:233(c_char)
        8    0.000    0.000    0.001    0.000 __init__.py:2362(normalize_path)
        8    0.000    0.000    0.000    0.000 __init__.py:2368(_cygwin_patch)
     1126    0.000    0.000    0.001    0.000 __init__.py:2379(_normalize_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char_p)
       62    0.000    0.000    0.000    0.000 __init__.py:24(__new__)
       25    0.000    0.000    0.000    0.000 __init__.py:24(_module_matches_namespace)
        1    0.000    0.000    0.000    0.000 __init__.py:240(DataError)
       14    0.000    0.000    0.000    0.000 __init__.py:2402(_is_unpacked_egg)
        1    0.000    0.000    0.000    0.000 __init__.py:241(set_testing_mode)
        1    0.000    0.000    0.000    0.000 __init__.py:242(sic)
        1    0.000    0.000    0.001    0.001 __init__.py:2435(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:244(c_void_p)
        3    0.000    0.000    0.000    0.000 __init__.py:246(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:248(ResolutionError)
        1    0.000    0.000    0.000    0.000 __init__.py:249(SpecificationError)
        1    0.000    0.000    0.000    0.000 __init__.py:249(c_bool)
        2    0.000    0.000    0.045    0.023 __init__.py:25(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:252(WordSet)
        1    0.000    0.000    0.000    0.000 __init__.py:254(DeprecatedList)
        1    0.000    0.000    0.000    0.000 __init__.py:254(c_wchar_p)
        1    0.000    0.000    0.000    0.000 __init__.py:255(VersionConflict)
       22    0.000    0.000    0.003    0.000 __init__.py:2567(_version_from_file)
        1    0.000    0.000    0.000    0.000 __init__.py:257(<dictcomp>)
       66    0.000    0.000    0.000    0.000 __init__.py:2572(is_version_line)
        1    0.000    0.000    0.000    0.000 __init__.py:2580(Distribution)
      282    0.000    0.000    0.008    0.000 __init__.py:2584(__init__)
       10    0.000    0.000    0.000    0.000 __init__.py:259(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:259(c_wchar)
      282    0.001    0.000    0.014    0.000 __init__.py:2597(from_location)
        1    0.000    0.000    0.003    0.003 __init__.py:26(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:26(InfinityType)
      260    0.000    0.000    0.000    0.000 __init__.py:2614(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
     1117    0.001    0.000    0.001    0.000 __init__.py:2656(key)
        6    0.000    0.000    0.000    0.000 __init__.py:266(_assert_pid_not_reused)
        2    0.000    0.000    0.000    0.000 __init__.py:2697(version)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:276(EntryPoints)
        1    0.000    0.000    0.000    0.000 __init__.py:277(SettingWithCopyError)
      228    0.000    0.000    0.005    0.000 __init__.py:2784(_get_metadata)
       22    0.000    0.000    0.003    0.000 __init__.py:2789(_get_version)
      139    0.000    0.000    0.010    0.000 __init__.py:2795(activate)
        1    0.000    0.000    0.000    0.000 __init__.py:28(RTLD_for_MKL)
        1    0.000    0.000    0.000    0.000 __init__.py:28(clear_distutils)
      466    0.000    0.000    0.000    0.000 __init__.py:2831(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:287(ContextualVersionConflict)
      139    0.000    0.000    0.001    0.000 __init__.py:2886(insert_on)
        1    0.000    0.000    0.000    0.000 __init__.py:29(__init__)
       11    0.000    0.000    0.053    0.005 __init__.py:29(load_module)
        1    0.000    0.000    0.000    0.000 __init__.py:291(<listcomp>)
      139    0.000    0.000    0.000    0.000 __init__.py:2912(<listcomp>)
       10    0.000    0.000    0.000    0.000 __init__.py:295(_wrap_deprecated_method)
        1    0.000    0.000    0.000    0.000 __init__.py:298(Process)
        1    0.000    0.000    0.000    0.000 __init__.py:299(SettingWithCopyWarning)
        3    0.000    0.000    0.000    0.000 __init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 __init__.py:2997(EggInfoDistribution)
       22    0.000    0.000    0.004    0.000 __init__.py:2998(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:300(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:3016(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:3086(parse_requirements)
        1    0.000    0.000    0.000    0.000 __init__.py:3095(RequirementParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:3099(Requirement)
        1    0.000    0.000    0.000    0.000 __init__.py:31(PerformanceWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:3100(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3106(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:3127(__contains__)
        1    0.000    0.000    0.000    0.000 __init__.py:313(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 __init__.py:3145(parse)
       16    0.000    0.000    0.000    0.000 __init__.py:3151(_always_object)
       16    0.000    0.000    0.000    0.000 __init__.py:3161(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        1    0.000    0.000    0.002    0.002 __init__.py:32(__enter__)
        1    0.000    0.000    0.000    0.000 __init__.py:32(message_from_string)
        1    0.000    0.000    0.000    0.000 __init__.py:321(NumExprClobberingError)
        1    0.000    0.000    0.009    0.009 __init__.py:322(_sanity_check)
        2    0.000    0.000    0.066    0.033 __init__.py:3233(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:3238(_initialize)
        1    0.000    0.000    0.000    0.000 __init__.py:324(EntryPoints)
        2    0.000    0.000    0.000    0.000 __init__.py:324(__getattr__)
       14    0.000    0.000    0.000    0.000 __init__.py:3243(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:325(PackagePath)
        1    0.000    0.000    0.000    0.000 __init__.py:3250(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.066    0.066 __init__.py:3259(_initialize_master_working_set)
        1    0.000    0.000    0.000    0.000 __init__.py:327(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:327(UnknownExtra)
      140    0.000    0.000    0.010    0.000 __init__.py:3285(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:330(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:332(Version)
       18    0.000    0.000    0.000    0.000 __init__.py:336(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:339(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:340(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 __init__.py:340(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:341(FileHash)
        4    0.000    0.000    0.000    0.000 __init__.py:341(register_loader_type)
      102    0.004    0.000    0.010    0.000 __init__.py:345(namedtuple)
       68    0.000    0.000    0.000    0.000 __init__.py:346(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:349(Distribution)
        1    0.000    0.000    0.000    0.000 __init__.py:351(get_provider)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 __init__.py:366(IndexingError)
        2    0.000    0.000    0.000    0.000 __init__.py:37(FoldedCase)
        1    0.000    0.000    0.000    0.000 __init__.py:37(UnsupportedFunctionCall)
        1    0.000    0.000    0.000    0.000 __init__.py:372(_CountryNameDict)
        1    0.000    0.000    0.000    0.000 __init__.py:376(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:384(get_build_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:385(Deprecated)
        1    0.000    0.000    0.000    0.000 __init__.py:387(PyperclipException)
        3    0.000    0.000    0.000    0.000 __init__.py:393(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:395(PyperclipWindowsException)
        1    0.000    0.000    0.000    0.000 __init__.py:398(_FixedOffset)
        1    0.000    0.000    0.001    0.001 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:405(PyDLL)
        2    0.000    0.000    0.000    0.000 __init__.py:407(SeparatedValues)
        1    0.000    0.000    0.000    0.000 __init__.py:409(CSSWarning)
        1    0.000    0.000    0.001    0.001 __init__.py:411(PercentStyle)
       14    0.000    0.000    0.002    0.000 __init__.py:413(flex_arith_method_FRAME)
        1    0.000    0.000    0.000    0.000 __init__.py:415(dev)
        1    0.000    0.000    0.000    0.000 __init__.py:418(__init__)
